PFL_Name,Real_Player_Name,Team,Position,PFL_Contract_Value,PFL_Contract_Years,Real_Contract_Value,Real_Contract_Years,Status,Difference
Auston Best,Quinton Bell,Miami Dolphins,RE,1505000.0,1,1505000.0,1.0,CORRECT,0.0
Jared Salata,Rashad Wisdom,Tampa Bay Buccaneers,SS,840000.0,1,840000.0,1.0,CORRECT,0.0
Toby Svitek,Seth McLaughlin,Cincinnati Bengals,C,2980000.0,3,2980000.0,3.0,CORRECT,0.0
Tubby Flick,Sidy Sow,New England Patriots,LG,4604112.0,4,4604112.0,4.0,CORRECT,0.0
Lake Bruder,Skylar Thompson,Pittsburgh Steelers,QB,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Hank Lathrop,Spencer Anderson,Pittsburgh Steelers,LG,3917776.0,4,3917776.0,4.0,CORRECT,0.0
Shawn Hazelton,Tanner McLachlan,Cincinnati Bengals,TE,4203056.0,4,4203056.0,4.0,CORRECT,0.0
Ramey Kafentzis,Tim Jones,Minnesota Vikings,WR,1870000.0,1,1870000.0,1.0,CORRECT,0.0
Kelechi Kusko,N/A,New York N Giants,RE,3.03,1,N/A,N/A,NO_TEST_MATCH,N/A
Wuert Hufford,Travis Glover,Green Bay Packers,RT,4191380.0,4,4191380.0,4.0,CORRECT,0.0
Lavelle Raskowski,Trevor Nowaske,Detroit Lions,LOLB,2695000.0,3,2695000.0,3.0,CORRECT,0.0
Vinnie Holub,Tyler Cooper,Green Bay Packers,LG,2980000.0,3,2980000.0,3.0,CORRECT,0.0
Lex Blahak,Will Howard,Pittsburgh Steelers,QB,4448100.0,4,4448100.0,4.0,CORRECT,0.0
Erin Baham,N/A,New York A Jets,MLB,3.9675,3,N/A,N/A,NO_TEST_MATCH,N/A
Bodie Burrough,A.J. Finley,Seattle Seahawks,SS,1765000.0,2,1765000.0,2.0,CORRECT,0.0
Daryl Melontree,Andre Jones Jr.,Washington Commanders,LE,960000.0,1,960000.0,1.0,CORRECT,0.0
Trevor Pouncey,Andrew Stueber,Cincinnati Bengals,RT,795000.0,1,795000.0,1.0,CORRECT,0.0
Cletis Sheldon,Arron Mosby,Green Bay Packers,RE,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Ink Doubiago,N/A,Jacksonville,WR,3.03,1,N/A,N/A,NO_TEST_MATCH,N/A
Isham Cowart,Baylon Spector,Buffalo Bills,LOLB,1.76,4,N/A,N/A,NO_CONTRACT_FOUND,N/A
Hippo Opalewski,Beau Brade,Baltimore Ravens,FS,2855000.0,3,2855000.0,3.0,CORRECT,0.0
Brice Krahl,Ben Brown,New England Patriots,C,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Parnell Port,Bobby Hart,Washington Commanders,RT,1255000.0,1,1255000.0,1.0,CORRECT,0.0
Odell Suess,Brayden Willis,San Francisco 49ers,TE,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Benji Giannoni,Cal Adomitis,Cincinnati Bengals,LS,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Rahim Rainey,N/A,Jacksonville,WR,0.97,3,N/A,N/A,NO_TEST_MATCH,N/A
Reid Enich,Cam Riley,New England Patriots,ROLB,2975000.0,3,2975000.0,3.0,CORRECT,0.0
Derick Corto,Cameron McGrone,Indianapolis Colts,MLB,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Micah Gross,Carlos Washington Jr.,Atlanta Falcons,HB,1755000.0,2,1755000.0,2.0,CORRECT,0.0
Desmond Vollers,Case Keenum,Chicago Bears,QB,2250000.0,1,2250000.0,1.0,CORRECT,0.0
Simon Winters,Charlie Heck,Tampa Bay Buccaneers,LT,1570000.0,1,1570000.0,1.0,CORRECT,0.0
Brenard Lawton,N/A,Los Angeles A Chargers,DT,3.03,1,N/A,N/A,NO_TEST_MATCH,N/A
Vontaze Tomlin,Claudin Cherelus,Carolina Panthers,MLB,2700000.0,3,2700000.0,3.0,CORRECT,0.0
Rabih Castillo,Clay Webb,Denver Broncos,LG,2980000.0,3,2980000.0,3.0,CORRECT,0.0
Lindy Podmajersky,Colby Sorsdal,Detroit Lions,RT,4160084.0,4,4160084.0,4.0,CORRECT,0.0
Je'Rod Rubley,Connor Colby,San Francisco 49ers,LG,4301672.0,4,4301672.0,4.0,CORRECT,0.0
Kenyatta Gelatka,Corey Levin,Tennessee Titans,C,1255000.0,1,1255000.0,1.0,CORRECT,0.0
Stein Burt,Corey Thornton,Carolina Panthers,CB,2975000.0,3,2975000.0,3.0,CORRECT,0.0
Noland Holiday,D'Angelo Ross,Houston Texans,CB,985000.0,1,985000.0,1.0,CORRECT,0.0
Vonta Arbuckle,D'Shawn Jamison,Pittsburgh Steelers,CB,0.96,1,N/A,N/A,NO_CONTRACT_FOUND,N/A
Owen Bolinger,N/A,Los Angeles N Rams,DT,5.917776,4,N/A,N/A,NO_TEST_MATCH,N/A
Glenell Chavous,Devin Harper,Pittsburgh Steelers,ROLB,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Bethel Jean-Batiste,Elijah Campbell,Miami Dolphins,FS,1900000.0,1,1900000.0,1.0,CORRECT,0.0
Gibran Mularkey,Emani Bailey,Carolina Panthers,HB,840000.0,1,840000.0,1.0,CORRECT,0.0
Chike Brockington,N/A,Jacksonville,RE,1.975,3,N/A,N/A,NO_TEST_MATCH,N/A
Aki Ellerbe,Eugene Asante,Miami Dolphins,MLB,2975000.0,3,2975000.0,3.0,CORRECT,0.0
Dorian Hermann,Frank Crum,Denver Broncos,LT,2855000.0,3,2855000.0,3.0,CORRECT,0.0
Kemp Ricardo,N/A,Los Angeles A Chargers,RE,1.985,3,N/A,N/A,NO_TEST_MATCH,N/A
Leeland Fazande,Grant Stuard,Detroit Lions,MLB,1700000.0,1,1700000.0,1.0,CORRECT,0.0
Larue Foggie,Grayson Murphy,Miami Dolphins,RE,2840000.0,3,2840000.0,3.0,CORRECT,0.0
Lavon Sandeman,Hakeem Adeniji,Dallas Cowboys,RT,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Vince Obee,N/A,New Orleans,TE,2.3625,1,N/A,N/A,NO_TEST_MATCH,N/A
Fakhir Hanousek,Jack Nelson,Atlanta Falcons,LT,4352616.0,4,4352616.0,4.0,CORRECT,0.0
Warren Townsell,Jah Joyner,Las Vegas Raiders,LE,2980000.0,3,2980000.0,3.0,CORRECT,0.0
Herbert Dyal,Jahmal Banks,Baltimore Ravens,WR,2972000.0,3,2972000.0,3.0,CORRECT,0.0
Lawrence Peace,Jake Briningstool,Kansas City Chiefs,TE,2995000.0,3,2995000.0,3.0,CORRECT,0.0
Myrl Longwell,Jake Hansen,Houston Texans,MLB,1700000.0,1,1700000.0,1.0,CORRECT,0.0
Zip Newashe,Jake Curhan,Arizona Cardinals,LG,1195000.0,1,1195000.0,1.0,CORRECT,0.0
Val Piggott,N/A,New Orleans,QB,3.544816,4,N/A,N/A,NO_TEST_MATCH,N/A
Rishard Mauti,Jamarco Jones,Detroit Lions,LT,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Paige Fouts,N/A,New York N Giants,LT,11.0,2,N/A,N/A,NO_TEST_MATCH,N/A
Cassy Evans,Jamon Dumas-Johnson,Green Bay Packers,LOLB,0.98,3,N/A,N/A,NO_CONTRACT_FOUND,N/A
Jayron Hutchinson,Javion Cohen,Cleveland Browns,LG,960000.0,1,960000.0,1.0,CORRECT,0.0
Keion Harrison,Jaylen Harrell,Tennessee Titans,LE,4100736.0,4,4100736.0,4.0,CORRECT,0.0
Errict Gueno,John Humphrey,Las Vegas Raiders,CB,2977000.0,3,2977000.0,3.0,CORRECT,0.0
Saleem Blakely,John FitzPatrick,Green Bay Packers,TE,1500000.0,1,1500000.0,1.0,CORRECT,0.0
Morten Polowski,John Stephens,Dallas Cowboys,TE,2698000.0,3,2698000.0,3.0,CORRECT,0.0
Earsell Risher,John Williams,Green Bay Packers,LG,4301672.0,4,4301672.0,4.0,CORRECT,0.0
Tiger Dyko,N/A,Jacksonville,C,6.344308,4,N/A,N/A,NO_TEST_MATCH,N/A
Struggy Flattery,Jonathan Ford,Chicago Bears,DT,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Early Casey,Josh Woods,Atlanta Falcons,ROLB,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Chon Lamb,Julian Hill,Miami Dolphins,TE,2707500.0,3,2707500.0,3.0,CORRECT,0.0
Demetress Kostka,Kameron Johnson,Tampa Bay Buccaneers,WR,2840000.0,3,2840000.0,3.0,CORRECT,0.0
Thurman Doell,Kayode Awosika,Detroit Lions,RG,1400000.0,1,1400000.0,1.0,CORRECT,0.0
Ove Deibel,Kendell Brooks,Tennessee Titans,FS,795000.0,1,795000.0,1.0,CORRECT,0.0
Kahlil Virkus,Kendric Pryor,Cincinnati Bengals,WR,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Eric Wrighster,N/A,New Orleans,WR,1.795,1,N/A,N/A,NO_TEST_MATCH,N/A
Buff Lindsey,Kristian Welch,Green Bay Packers,MLB,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Cortez Faurot,Levelle Bailey,Denver Broncos,ROLB,795000.0,1,795000.0,1.0,CORRECT,0.0
Domata Serini,Luke Kandra,Carolina Panthers,RG,2975000.0,3,2975000.0,3.0,CORRECT,0.0
Santonio Jue,Major Burns,Chicago Bears,SS,2975000.0,3,2975000.0,3.0,CORRECT,0.0
Lorne Moe,Malik Herring,Kansas City Chiefs,RE,1700000.0,1,1700000.0,1.0,CORRECT,0.0
Steven Corzine,Malik Hamm,Baltimore Ravens,LE,2697000.0,3,2697000.0,3.0,CORRECT,0.0
Willard Poillon,N/A,New York A Jets,RG,1.84,1,N/A,N/A,NO_TEST_MATCH,N/A
Antonio Naposki,Mason Richman,Seattle Seahawks,RT,4325924.0,4,4325924.0,4.0,CORRECT,0.0
Dwaine Margucci,Matt Jones,Las Vegas Raiders,ROLB,2975000.0,3,2975000.0,3.0,CORRECT,0.0
Ned Wehrli,Michael Bandy,Denver Broncos,WR,960000.0,1,960000.0,1.0,CORRECT,0.0
Theophile Farrier,Michael Niese,Detroit Lions,RG,795000.0,1,795000.0,1.0,CORRECT,0.0
Daroll Roy,N/A,New Orleans,TE,4.301672,4,N/A,N/A,NO_TEST_MATCH,N/A
Lashaun Almodobar,N/A,Los Angeles A Chargers,CB,4.975,3,N/A,N/A,NO_TEST_MATCH,N/A
Dobie Hasselbeck,N/A,Los Angeles N Rams,FS,0.98,3,N/A,N/A,NO_TEST_MATCH,N/A
Avion Lyles,Natrone Brooks,Atlanta Falcons,CB,795000.0,1,795000.0,1.0,CORRECT,0.0
Rock Bulger,N/A,New Orleans,RG,4.682284,4,N/A,N/A,NO_TEST_MATCH,N/A
Cookie Gravelle,Nick Zakelj,San Francisco 49ers,RG,3850356.0,4,3850356.0,4.0,CORRECT,0.0
Maa Rowell,Nick Broeker,Pittsburgh Steelers,LG,0.03,1,N/A,N/A,NO_CONTRACT_FOUND,N/A
Darnerien Rhymes,Pat O'Connor,Detroit Lions,LE,1355000.0,1,1355000.0,1.0,CORRECT,0.0
Calvin Sexton,Payne Durham,Tampa Bay Buccaneers,TE,4084976.0,4,4084976.0,4.0,CORRECT,0.0
Dickie Defilippo,Quinn Ewers,Miami Dolphins,QB,4331576.0,4,4331576.0,4.0,CORRECT,0.0
Marshawn Conlin,N/A,Jacksonville,TE,3.15,1,N/A,N/A,NO_TEST_MATCH,N/A
Hokie Talib,Robert Beal Jr.,San Francisco 49ers,LE,4084976.0,4,4084976.0,4.0,CORRECT,0.0
Chandler Knapp,Ross Dwelley,San Francisco 49ers,TE,2.4225,1,N/A,N/A,NO_CONTRACT_FOUND,N/A
Orland Reis,Ryan Van Demark,Buffalo Bills,RT,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Cordell Kanicki,Ryan Hayes,Miami Dolphins,LT,960000.0,1,960000.0,1.0,CORRECT,0.0
Burton Codie,Sean McKeon,Indianapolis Colts,TE,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Jarvis Sisley,N/A,Los Angeles N Rams,CB,3.03,1,N/A,N/A,NO_TEST_MATCH,N/A
Slick Swiadon,Shilo Sanders,Tampa Bay Buccaneers,FS,2966572.0,3,2966572.0,3.0,CORRECT,0.0
Tommy Treggs,Silas Bolden,Minnesota Vikings,WR,2980000.0,3,2980000.0,3.0,CORRECT,0.0
Marq Simington,N/A,New York A Jets,TE,5891875.129361992,3,N/A,N/A,NO_TEST_MATCH,N/A
Champ Dallafior,Storm Duck,Miami Dolphins,CB,2850000.0,3,2850000.0,3.0,CORRECT,0.0
Percell Hogeboom,Teagan Quitoriano,Atlanta Falcons,TE,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Andrae Barni,Travis Clayton,Buffalo Bills,LT,4141584.0,4,4141584.0,4.0,CORRECT,0.0
Yeremiah D'Onofrio,Treven Ma'ae,Las Vegas Raiders,DT,0.99,3,N/A,N/A,NO_CONTRACT_FOUND,N/A
Rey Bertelli,N/A,Los Angeles A Chargers,QB,4.0,1,N/A,N/A,NO_TEST_MATCH,N/A
Thurlow Gossage,Trey Hill,Green Bay Packers,C,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Senderrick Eichenlaub,N/A,New York N Giants,MLB,1700000.0,1,N/A,N/A,NO_TEST_MATCH,N/A
Tod Platukis,Tylan Grable,Buffalo Bills,LT,4189912.0,4,4189912.0,4.0,CORRECT,0.0
Leland Worrell,Tyler Batty,Minnesota Vikings,RE,2990000.0,3,2990000.0,3.0,CORRECT,0.0
Maurkice Psaltis,Tysheem Johnson,Chicago Bears,FS,2980000.0,3,2980000.0,3.0,CORRECT,0.0
Rulon Karcis,Walter Rouse,Minnesota Vikings,RT,4246592.0,4,4246592.0,4.0,CORRECT,0.0
Monroe Cornelison,N/A,Los Angeles N Rams,WR,9672955.10874979,3,N/A,N/A,NO_TEST_MATCH,N/A
Russell Ricketts,Zach Thomas,Houston Texans,LG,1400000.0,1,1400000.0,1.0,CORRECT,0.0
Derrell Godwin,Aaron Brewer,Arizona Cardinals,LS,1422500.0,1,1422500.0,1.0,CORRECT,0.0
Ronald Bowe,N/A,Los Angeles N Rams,LS,2.7,3,N/A,N/A,NO_TEST_MATCH,N/A
Ollie Derr,Andrew Meyer,Miami Dolphins,C,2845000.0,3,2845000.0,3.0,CORRECT,0.0
Jerrel Rebsamen,Antonio Grier,Tampa Bay Buccaneers,MLB,960000.0,1,960000.0,1.0,CORRECT,0.0
Kelton Cardarelli,Atonio Mafi,Las Vegas Raiders,RG,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Wild Gambrell,Austin Deculus,Houston Texans,RT,2070000.0,2,2070000.0,2.0,CORRECT,0.0
Sealver Cavosie,Austin Keys,Minnesota Vikings,MLB,2980000.0,3,2980000.0,3.0,CORRECT,0.0
Johnnie Thuerk,Avery Williams,Philadelphia Eagles,HB,1225000.0,1,1225000.0,1.0,CORRECT,0.0
Cas Bellore,Ben Sims,Green Bay Packers,TE,2705000.0,3,2705000.0,3.0,CORRECT,0.0
Vitamin Bienemann,Blake Whiteheart,Cleveland Browns,TE,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Bree Gillom,Blayne Taylor,Indianapolis Colts,WR,2977500.0,3,2977500.0,3.0,CORRECT,0.0
Luther Royal,N/A,New York A Jets,QB,0.97,3,N/A,N/A,NO_TEST_MATCH,N/A
Fenuki Fries,N/A,New York A Jets,WR,9672955.10874979,3,N/A,N/A,NO_TEST_MATCH,N/A
Cotton Hoaglin,Brandon Walton,Carolina Panthers,LT,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Ave Ivery,Brandon Pili,Seattle Seahawks,DT,915000.0,1,915000.0,1.0,CORRECT,0.0
Barrett Mellekas,N/A,Jacksonville,MLB,0.98,3,N/A,N/A,NO_TEST_MATCH,N/A
Darrin Braidwood,C.J. Brewer,Tampa Bay Buccaneers,DT,960000.0,1,960000.0,1.0,CORRECT,0.0
Jim Comella,Chris Stoll,Seattle Seahawks,LS,2701500.0,3,2701500.0,3.0,CORRECT,0.0
Ev Uzdavinis,Christian Kuntz,Pittsburgh Steelers,LS,3765000.0,3,3765000.0,3.0,CORRECT,0.0
Joshua Skoglund,C.J. Dippre,New England Patriots,TE,2995000.0,3,2995000.0,3.0,CORRECT,0.0
Tyreo Kinard,Clayton Tune,Arizona Cardinals,QB,4190624.0,4,4190624.0,4.0,CORRECT,0.0
Coty Smelley,Cody Lindenberg,Las Vegas Raiders,MLB,4341168.0,4,4341168.0,4.0,CORRECT,0.0
Aldo Guidry,Dallas Gant,Philadelphia Eagles,MLB,840000.0,1,840000.0,1.0,CORRECT,0.0
Troy Rutkowski,Dalton Cooper,Kansas City Chiefs,RT,2990000.0,3,2990000.0,3.0,CORRECT,0.0
Dwight Durkee,N/A,Jacksonville,LE,2.985,3,N/A,N/A,NO_TEST_MATCH,N/A
Igor Barlow,Dartanyan Tinsley,Cleveland Browns,LG,2970000.0,3,2970000.0,3.0,CORRECT,0.0
Moon Bucchianeri,David Martin-Robinson,Tennessee Titans,TE,2837500.0,3,2837500.0,3.0,CORRECT,0.0
Khaleed Mckay,N/A,New York N Giants,MLB,3.3375,1,N/A,N/A,NO_TEST_MATCH,N/A
June Bostick,Desmond Watson,Tampa Bay Buccaneers,DT,2985000.0,3,2985000.0,3.0,CORRECT,0.0
Earthwind Thomasson,Devin Culp,Tampa Bay Buccaneers,TE,4106184.0,4,4106184.0,4.0,CORRECT,0.0
Donte Coleman,Donovan McMillon,Cleveland Browns,FS,2975000.0,3,2975000.0,3.0,CORRECT,0.0
Jorvorskie Gartner,Dorian Mausi,Minnesota Vikings,ROLB,2970000.0,3,2970000.0,3.0,CORRECT,0.0
Treg Matteo,Dylan Cook,Pittsburgh Steelers,LT,960000.0,1,960000.0,1.0,CORRECT,0.0
Mcdonald Lavender,Easton Stick,Atlanta Falcons,QB,1337500.0,1,1337500.0,1.0,CORRECT,0.0
Flipper Ahrens,Eku Leota,Pittsburgh Steelers,RE,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Montavious Corrington,Ethan Driskell,Kansas City Chiefs,RT,2870000.0,3,2870000.0,3.0,CORRECT,0.0
Lestar Planansky,N/A,Jacksonville,LT,3.3375,1,N/A,N/A,NO_TEST_MATCH,N/A
Jerraud Neighbors,Giovanni Ricci,Minnesota Vikings,FB,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Kaseem Seawright,Glendon Miller,Kansas City Chiefs,FS,2985000.0,3,2985000.0,3.0,CORRECT,0.0
Mil Goetz,N/A,New Orleans,FS,9.1,3,N/A,N/A,NO_TEST_MATCH,N/A
Bernardo Direnzo,Jack Conley,New England Patriots,RG,2975000.0,3,2975000.0,3.0,CORRECT,0.0
Cleveland Jarrett,Jacob Hummel,Baltimore Ravens,MLB,0.2,1,N/A,N/A,NO_CONTRACT_FOUND,N/A
Stevie Mackey,Jalen Davis,Cincinnati Bengals,CB,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Denver Strzelczyk,Jalin Conyers,Miami Dolphins,TE,2980000.0,3,2980000.0,3.0,CORRECT,0.0
Bronzell Rovinski,Jarrett Stidham,Denver Broncos,QB,12000000.0,2,12000000.0,2.0,CORRECT,0.0
Antico Guesman,Joe Huber,Minnesota Vikings,RG,2975000.0,3,2975000.0,3.0,CORRECT,0.0
Untz Driscoll,Jovaughn Gwyn,Atlanta Falcons,C,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Si Stackpool,Kahlef Hailassie,Minnesota Vikings,CB,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Waverly Gattis,N/A,Los Angeles A Chargers,ROLB,1.03,1,N/A,N/A,NO_TEST_MATCH,N/A
Crezdon Faneca,N/A,Los Angeles A Chargers,RG,0.84,1,N/A,N/A,NO_TEST_MATCH,N/A
Evan Vernon,N/A,Los Angeles N Rams,RE,3.03,1,N/A,N/A,NO_TEST_MATCH,N/A
Travian Zuidmulder,Kurtis Rourke,San Francisco 49ers,QB,4334236.0,4,4334236.0,4.0,CORRECT,0.0
Jiggs Barna,N/A,New Orleans,LG,3.755,2,N/A,N/A,NO_TEST_MATCH,N/A
Marlin Grange,N/A,New Orleans,RT,4.3275,1,N/A,N/A,NO_TEST_MATCH,N/A
Cop Simonini,Maema Njongmeta,Cincinnati Bengals,MLB,2845000.0,3,2845000.0,3.0,CORRECT,0.0
Preston Fujita,Matt Lee,Cincinnati Bengals,C,4121752.0,4,4121752.0,4.0,CORRECT,0.0
Buster Maddox,Maurice Alexander,Chicago Bears,WR,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Domonique Lennan,Mello Dotson,Carolina Panthers,CB,840000.0,1,840000.0,1.0,CORRECT,0.0
Merl Duncum,Mike Reid,Carolina Panthers,CB,3.975,3,N/A,N/A,NO_CONTRACT_FOUND,N/A
Clay Dutton,N/A,Los Angeles A Chargers,RG,3.98,3,N/A,N/A,NO_TEST_MATCH,N/A
Elijah Arnett,Nate Brooks,Cincinnati Bengals,CB,960000.0,1,960000.0,1.0,CORRECT,0.0
Hop Dunsmore,Nick Muse,Philadelphia Eagles,TE,1150000.0,1,1150000.0,1.0,CORRECT,0.0
Lu Lissemore,Nick Samac,Baltimore Ravens,C,4129844.0,4,4129844.0,4.0,CORRECT,0.0
Pio Lobenstein,Raymond Johnson III,Cincinnati Bengals,LE,960000.0,1,960000.0,1.0,CORRECT,0.0
Riddick Correal,Reid Holskey,Baltimore Ravens,LT,2982500.0,3,2982500.0,3.0,CORRECT,0.0
Kamerion Haycraft,Shaka Heyward,Cincinnati Bengals,ROLB,795000.0,1,795000.0,1.0,CORRECT,0.0
Rice Grimm,N/A,Los Angeles N Rams,MLB,2.99,3,N/A,N/A,NO_TEST_MATCH,N/A
Garcia Elko,N/A,Los Angeles N Rams,QB,3.53914,4,N/A,N/A,NO_TEST_MATCH,N/A
Keiland Malbrough,N/A,New York N Giants,RT,9988303.54320508,3,N/A,N/A,NO_TEST_MATCH,N/A
Albert Sevy,Storm Norton,Atlanta Falcons,RT,3000000.0,2,3000000.0,2.0,CORRECT,0.0
Braden Dion,Tarron Jackson,San Francisco 49ers,LE,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Alvis Hollomon,N/A,Los Angeles A Chargers,DT,0.975,3,N/A,N/A,NO_TEST_MATCH,N/A
Bhawoh Runyan,Thomas Odukoya,Tennessee Titans,TE,960000.0,1,960000.0,1.0,CORRECT,0.0
Lavar Duyne,Tommy Mellott,Las Vegas Raiders,WR,4374280.0,4,4374280.0,4.0,CORRECT,0.0
Bryan Whaley,Trey Washington,Indianapolis Colts,FS,2972000.0,3,2972000.0,3.0,CORRECT,0.0
Nedu Munoz,Tristin McCollum,Philadelphia Eagles,FS,2085000.0,2,2085000.0,2.0,CORRECT,0.0
Stan Carthon,Troy Hairston,Cleveland Browns,FB,2.638588,4,N/A,N/A,NO_CONTRACT_FOUND,N/A
Ifeanyi Kulbacki,N/A,New York A Jets,TE,5891875.129361992,3,N/A,N/A,NO_TEST_MATCH,N/A
Lamar Ambrose,N/A,Los Angeles N Rams,LT,2.96,1,N/A,N/A,NO_TEST_MATCH,N/A
Erich Babartsky,Addison West,Miami Dolphins,LG,2980000.0,3,2980000.0,3.0,CORRECT,0.0
Junior Ware,Alec Lindstrom,New England Patriots,C,960000.0,1,960000.0,1.0,CORRECT,0.0
Herman Poimbeouf,Amari Gainer,Las Vegas Raiders,ROLB,2850000.0,3,2850000.0,3.0,CORRECT,0.0
Mathias Stonebreaker,Andre Baccellia,Arizona Cardinals,WR,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Merrill Seliger,Andrew Farmer,Denver Broncos,RE,960000.0,1,960000.0,1.0,CORRECT,0.0
Odis Hargain,Anthony Kendall,Cleveland Browns,CB,960000.0,1,960000.0,1.0,CORRECT,0.0
Moran Kurek,Benjamin Yurosek,Minnesota Vikings,TE,2.985,3,N/A,N/A,NO_CONTRACT_FOUND,N/A
Jose Tasker,Benton Whitley,Arizona Cardinals,LE,1895000.0,2,1895000.0,2.0,CORRECT,0.0
Moxie Lucci,Brady Russell,Seattle Seahawks,TE,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Jamall Vetter,Cam Grandy,Cincinnati Bengals,TE,980000.0,1,980000.0,1.0,CORRECT,0.0
Koy Jonasen,Chaz Chambliss,Minnesota Vikings,ROLB,2985000.0,3,2985000.0,3.0,CORRECT,0.0
Micheal Ittersagen,Chris Roland-Wallace,Kansas City Chiefs,CB,1.835,3,N/A,N/A,NO_CONTRACT_FOUND,N/A
Conway Tamburello,Chris Glaser,Chicago Bears,C,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Van Hardin,Chris Paul,Washington Commanders,LG,3764444.0,4,3764444.0,4.0,CORRECT,0.0
Ariel Diamond,Cody White,Seattle Seahawks,WR,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Alvie Bregel,Cole Christiansen,Kansas City Chiefs,MLB,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Lindon Dufault,Colson Yankoff,Washington Commanders,TE,2840000.0,3,2840000.0,3.0,CORRECT,0.0
Toran Gore,Dan Skipper,Detroit Lions,RT,1422500.0,1,1422500.0,1.0,CORRECT,0.0
Louie Kalu,Dominique Dafney,Carolina Panthers,TE,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Connor Stolfa,Dorian Thompson-Robinson,Philadelphia Eagles,QB,4182272.0,4,4182272.0,4.0,CORRECT,0.0
Primo Yoho,Esa Pole,Kansas City Chiefs,LT,2985000.0,3,2985000.0,3.0,CORRECT,0.0
Trey Hahn,Federico Maranges,Seattle Seahawks,C,2981000.0,3,2981000.0,3.0,CORRECT,0.0
Max Yaccino,Frank Gore Jr.,Buffalo Bills,HB,1853000.0,2,1853000.0,2.0,CORRECT,0.0
Charlie Higgs,Graham Mertz,Houston Texans,QB,4428484.0,4,4428484.0,4.0,CORRECT,0.0
Torey Gutknecht,Hollin Pierce,Philadelphia Eagles,LT,2995000.0,3,2995000.0,3.0,CORRECT,0.0
Naz Temple,Jackson Hawes,Buffalo Bills,TE,4520216.0,4,4520216.0,4.0,CORRECT,0.0
Antwaun Corral,Jaelyn Duncan,Tennessee Titans,RT,4029800.0,4,4029800.0,4.0,CORRECT,0.0
Jarett Bland,Jalen Sundell,Seattle Seahawks,C,795000.0,1,795000.0,1.0,CORRECT,0.0
Rasheed Lubischer,Jarrod Hufford,Las Vegas Raiders,C,2975000.0,3,2975000.0,3.0,CORRECT,0.0
Emmitt Mccallister,Jay Higgins,Baltimore Ravens,MLB,2985000.0,3,2985000.0,3.0,CORRECT,0.0
Arrike Lasse,John Ojukwu,Tennessee Titans,LT,1665000.0,2,1665000.0,2.0,CORRECT,0.0
Hec Hall,N/A,Los Angeles A Chargers,CB,2.975,3,N/A,N/A,NO_TEST_MATCH,N/A
Merv Spindler,Jordan Mims,Tennessee Titans,HB,2035000.0,2,2035000.0,2.0,CORRECT,0.0
Obed Leribeus,Josh Priebe,Miami Dolphins,LG,2980000.0,3,2980000.0,3.0,CORRECT,0.0
Hoge Steiner,Joshua Gray,Atlanta Falcons,LG,2985000.0,3,2985000.0,3.0,CORRECT,0.0
Horst Muckensturm,Julian Pearl,Cleveland Browns,RT,1.2,1,N/A,N/A,NO_CONTRACT_FOUND,N/A
Dion Zandofsky,Kadeem Telfort,Green Bay Packers,LT,960000.0,1,960000.0,1.0,CORRECT,0.0
Socko Lind,Keith Randolph Jr.,Green Bay Packers,DT,840000.0,1,840000.0,1.0,CORRECT,0.0
Boone Pollock,Kyler McMichael,Pittsburgh Steelers,CB,840000.0,1,840000.0,1.0,CORRECT,0.0
Chaun Enright,Lamar Jackson,Atlanta Falcons,CB,1030000.0,1,1030000.0,1.0,CORRECT,0.0
