PFL_Name,Team,Position,PFL_Contract_Value,PFL_Contract_Years,Real_Contract_Value,Real_Contract_Years,Status,Difference
Otto Clemens,Baltimore Ravens,CB,2970000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Les Spiller,Dallas Cowboys,RT,5.983,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ramondo Junkin,Tennessee Titans,S,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Mule Spurlock,Kansas City Chiefs,G,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hewritt Anelli,Cincinnati Bengals,WR,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Wayland Patrick,Buffalo Bills,QB,5250000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hayward Schwall,Los Angeles A Chargers,CB,3.98,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Juaquin Haggins,Philadelphia Eagles,LOLB,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Loyd Sacksteder,Miami Dolphins,S,4199764.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Monte Orlich,New York A Jets,WR,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Stevenson Donchez,Pittsburgh Steelers,S,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Auston Best,Miami Dolphins,DE,1505000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jared Salata,Tampa Bay Buccaneers,S,840000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Toby Svitek,Cincinnati Bengals,C,2980000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tubby Flick,New England Patriots,G,4604112.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lake Bruder,Pittsburgh Steelers,QB,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hank Lathrop,Pittsburgh Steelers,G,3917776.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Shawn Hazelton,Cincinnati Bengals,TE,4203056.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ramey Kafentzis,Minnesota Vikings,WR,1870000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kelechi Kusko,New York N Giants,DE,3.03,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Wuert Hufford,Green Bay Packers,RT,4191380.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lavelle Raskowski,Detroit Lions,LOLB,2695000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Vinnie Holub,Green Bay Packers,G,2980000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lex Blahak,Pittsburgh Steelers,QB,4448100.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Erin Baham,New York A Jets,ILB,3.9675,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bodie Burrough,Seattle Seahawks,S,1765000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Daryl Melontree,Washington Commanders,DE,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Trevor Pouncey,Cincinnati Bengals,RT,795000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cletis Sheldon,Green Bay Packers,DE,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ink Doubiago,Jacksonville,WR,3.03,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Isham Cowart,Buffalo Bills,LOLB,1.76,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hippo Opalewski,Baltimore Ravens,S,2855000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Brice Krahl,New England Patriots,C,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Parnell Port,Washington Commanders,RT,1255000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Odell Suess,San Francisco 49ers,TE,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Benji Giannoni,Cincinnati Bengals,LS,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rahim Rainey,Jacksonville,WR,0.97,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Reid Enich,New England Patriots,ROLB,2975000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Derick Corto,Indianapolis Colts,ILB,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Micah Gross,Atlanta Falcons,RB,1755000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Desmond Vollers,Chicago Bears,QB,2250000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Simon Winters,Tampa Bay Buccaneers,LT,1570000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Brenard Lawton,Los Angeles A Chargers,DT,3.03,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Vontaze Tomlin,Carolina Panthers,ILB,2700000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rabih Castillo,Denver Broncos,G,2980000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lindy Podmajersky,Detroit Lions,RT,4160084.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Je'Rod Rubley,San Francisco 49ers,G,4301672.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kenyatta Gelatka,Tennessee Titans,C,1255000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Stein Burt,Carolina Panthers,CB,2975000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Noland Holiday,Houston Texans,CB,985000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Vonta Arbuckle,Pittsburgh Steelers,CB,0.96,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Owen Bolinger,Los Angeles N Rams,DT,5.917776,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Glenell Chavous,Pittsburgh Steelers,ROLB,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bethel Jean-Batiste,Miami Dolphins,S,1900000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Gibran Mularkey,Carolina Panthers,RB,840000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Chike Brockington,Jacksonville,DE,1.975,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Aki Ellerbe,Miami Dolphins,ILB,2975000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dorian Hermann,Denver Broncos,LT,2855000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kemp Ricardo,Los Angeles A Chargers,DE,1.985,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Leeland Fazande,Detroit Lions,ILB,1700000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Larue Foggie,Miami Dolphins,DE,2840000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lavon Sandeman,Dallas Cowboys,RT,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Vince Obee,New Orleans,TE,2.3625,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Fakhir Hanousek,Atlanta Falcons,LT,4352616.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Warren Townsell,Las Vegas Raiders,DE,2980000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Herbert Dyal,Baltimore Ravens,WR,2972000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lawrence Peace,Kansas City Chiefs,TE,2995000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Myrl Longwell,Houston Texans,ILB,1700000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Zip Newashe,Arizona Cardinals,G,1195000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Val Piggott,New Orleans,QB,3.544816,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rishard Mauti,Detroit Lions,LT,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Paige Fouts,New York N Giants,LT,11.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cassy Evans,Green Bay Packers,LOLB,0.98,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jayron Hutchinson,Cleveland Browns,G,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Keion Harrison,Tennessee Titans,DE,4100736.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Errict Gueno,Las Vegas Raiders,CB,2977000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Saleem Blakely,Green Bay Packers,TE,1500000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Morten Polowski,Dallas Cowboys,TE,2698000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Earsell Risher,Green Bay Packers,G,4301672.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tiger Dyko,Jacksonville,C,6.344308,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Struggy Flattery,Chicago Bears,DT,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Early Casey,Atlanta Falcons,ROLB,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Chon Lamb,Miami Dolphins,TE,2707500.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Demetress Kostka,Tampa Bay Buccaneers,WR,2840000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Thurman Doell,Detroit Lions,G,1400000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ove Deibel,Tennessee Titans,S,795000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kahlil Virkus,Cincinnati Bengals,WR,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Eric Wrighster,New Orleans,WR,1.795,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Buff Lindsey,Green Bay Packers,ILB,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cortez Faurot,Denver Broncos,ROLB,795000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Domata Serini,Carolina Panthers,G,2975000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Santonio Jue,Chicago Bears,S,2975000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lorne Moe,Kansas City Chiefs,DE,1700000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Steven Corzine,Baltimore Ravens,DE,2697000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Willard Poillon,New York A Jets,G,1.84,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Antonio Naposki,Seattle Seahawks,RT,4325924.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dwaine Margucci,Las Vegas Raiders,ROLB,2975000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ned Wehrli,Denver Broncos,WR,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Theophile Farrier,Detroit Lions,G,795000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Daroll Roy,New Orleans,TE,4.301672,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lashaun Almodobar,Los Angeles A Chargers,CB,4.975,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dobie Hasselbeck,Los Angeles N Rams,S,0.98,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Avion Lyles,Atlanta Falcons,CB,795000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rock Bulger,New Orleans,G,4.682284,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cookie Gravelle,San Francisco 49ers,G,3850356.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Maa Rowell,Pittsburgh Steelers,G,0.03,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Darnerien Rhymes,Detroit Lions,DE,1355000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Calvin Sexton,Tampa Bay Buccaneers,TE,4084976.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dickie Defilippo,Miami Dolphins,QB,4331576.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marshawn Conlin,Jacksonville,TE,3.15,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hokie Talib,San Francisco 49ers,DE,4084976.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Chandler Knapp,San Francisco 49ers,TE,2.4225,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Orland Reis,Buffalo Bills,RT,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cordell Kanicki,Miami Dolphins,LT,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Burton Codie,Indianapolis Colts,TE,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jarvis Sisley,Los Angeles N Rams,CB,3.03,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Slick Swiadon,Tampa Bay Buccaneers,S,2966572.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tommy Treggs,Minnesota Vikings,WR,2980000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marq Simington,New York A Jets,TE,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Champ Dallafior,Miami Dolphins,CB,2850000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Percell Hogeboom,Atlanta Falcons,TE,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Andrae Barni,Buffalo Bills,LT,4141584.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Yeremiah D'Onofrio,Las Vegas Raiders,DT,0.99,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rey Bertelli,Los Angeles A Chargers,QB,4.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Thurlow Gossage,Green Bay Packers,C,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Senderrick Eichenlaub,New York N Giants,ILB,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Tod Platukis,Buffalo Bills,LT,4189912.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Leland Worrell,Minnesota Vikings,DE,2990000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Maurkice Psaltis,Chicago Bears,S,2980000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rulon Karcis,Minnesota Vikings,RT,4246592.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Monroe Cornelison,Los Angeles N Rams,WR,0.0,2,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Russell Ricketts,Houston Texans,G,1400000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Derrell Godwin,Arizona Cardinals,LS,1422500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ronald Bowe,Los Angeles N Rams,LS,2.7,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ollie Derr,Miami Dolphins,C,2845000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jerrel Rebsamen,Tampa Bay Buccaneers,ILB,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kelton Cardarelli,Las Vegas Raiders,G,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Wild Gambrell,Houston Texans,RT,2070000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Sealver Cavosie,Minnesota Vikings,ILB,2980000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Johnnie Thuerk,Philadelphia Eagles,RB,1225000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cas Bellore,Green Bay Packers,TE,2705000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Vitamin Bienemann,Cleveland Browns,TE,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bree Gillom,Indianapolis Colts,WR,2977500.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Luther Royal,New York A Jets,QB,0.97,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Fenuki Fries,New York A Jets,WR,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Cotton Hoaglin,Carolina Panthers,LT,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ave Ivery,Seattle Seahawks,DT,915000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Barrett Mellekas,Jacksonville,ILB,0.98,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Darrin Braidwood,Tampa Bay Buccaneers,DT,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jim Comella,Seattle Seahawks,LS,2701500.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ev Uzdavinis,Pittsburgh Steelers,LS,3765000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Joshua Skoglund,New England Patriots,TE,2995000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tyreo Kinard,Arizona Cardinals,QB,4190624.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Coty Smelley,Las Vegas Raiders,ILB,4341168.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Aldo Guidry,Philadelphia Eagles,ILB,840000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Troy Rutkowski,Kansas City Chiefs,RT,2990000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dwight Durkee,Jacksonville,DE,2.985,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Igor Barlow,Cleveland Browns,G,2970000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Moon Bucchianeri,Tennessee Titans,TE,2837500.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Khaleed Mckay,New York N Giants,ILB,3.3375,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
June Bostick,Tampa Bay Buccaneers,DT,2985000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Earthwind Thomasson,Tampa Bay Buccaneers,TE,4106184.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Donte Coleman,Cleveland Browns,S,2975000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jorvorskie Gartner,Minnesota Vikings,ROLB,2970000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Treg Matteo,Pittsburgh Steelers,LT,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Mcdonald Lavender,Atlanta Falcons,QB,1337500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Flipper Ahrens,Pittsburgh Steelers,DE,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Montavious Corrington,Kansas City Chiefs,RT,2870000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lestar Planansky,Jacksonville,LT,3.3375,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jerraud Neighbors,Minnesota Vikings,FB,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kaseem Seawright,Kansas City Chiefs,S,2985000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Mil Goetz,New Orleans,S,9.1,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bernardo Direnzo,New England Patriots,G,2975000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cleveland Jarrett,Baltimore Ravens,ILB,0.2,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Stevie Mackey,Cincinnati Bengals,CB,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Denver Strzelczyk,Miami Dolphins,TE,2980000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bronzell Rovinski,Denver Broncos,QB,12000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Antico Guesman,Minnesota Vikings,G,2975000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Untz Driscoll,Atlanta Falcons,C,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Si Stackpool,Minnesota Vikings,CB,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Waverly Gattis,Los Angeles A Chargers,ROLB,1.03,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Crezdon Faneca,Los Angeles A Chargers,G,0.84,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Evan Vernon,Los Angeles N Rams,DE,3.03,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Travian Zuidmulder,San Francisco 49ers,QB,4334236.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jiggs Barna,New Orleans,G,3.755,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marlin Grange,New Orleans,RT,4.3275,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cop Simonini,Cincinnati Bengals,ILB,2845000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Preston Fujita,Cincinnati Bengals,C,4121752.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Buster Maddox,Chicago Bears,WR,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Domonique Lennan,Carolina Panthers,CB,840000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Merl Duncum,Carolina Panthers,CB,3.975,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Clay Dutton,Los Angeles A Chargers,G,3.98,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Elijah Arnett,Cincinnati Bengals,CB,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hop Dunsmore,Philadelphia Eagles,TE,1150000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lu Lissemore,Baltimore Ravens,C,4129844.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Pio Lobenstein,Cincinnati Bengals,DE,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Riddick Correal,Baltimore Ravens,LT,2982500.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kamerion Haycraft,Cincinnati Bengals,ROLB,795000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rice Grimm,Los Angeles N Rams,ILB,2.99,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Garcia Elko,Los Angeles N Rams,QB,3.53914,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Keiland Malbrough,New York N Giants,RT,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Albert Sevy,Atlanta Falcons,RT,3000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Braden Dion,San Francisco 49ers,DE,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Alvis Hollomon,Los Angeles A Chargers,DT,0.975,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bhawoh Runyan,Tennessee Titans,TE,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lavar Duyne,Las Vegas Raiders,WR,4374280.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bryan Whaley,Indianapolis Colts,S,2972000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Nedu Munoz,Philadelphia Eagles,S,2085000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Stan Carthon,Cleveland Browns,FB,2.638588,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ifeanyi Kulbacki,New York A Jets,TE,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Lamar Ambrose,Los Angeles N Rams,LT,2.96,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Erich Babartsky,Miami Dolphins,G,2980000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Junior Ware,New England Patriots,C,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Herman Poimbeouf,Las Vegas Raiders,ROLB,2850000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Mathias Stonebreaker,Arizona Cardinals,WR,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Merrill Seliger,Denver Broncos,DE,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Odis Hargain,Cleveland Browns,CB,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Moran Kurek,Minnesota Vikings,TE,2.985,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jose Tasker,Arizona Cardinals,DE,1895000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Moxie Lucci,Seattle Seahawks,TE,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jamall Vetter,Cincinnati Bengals,TE,980000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Koy Jonasen,Minnesota Vikings,ROLB,2985000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Micheal Ittersagen,Kansas City Chiefs,CB,1.835,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Conway Tamburello,Chicago Bears,C,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Van Hardin,Washington Commanders,G,3764444.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ariel Diamond,Seattle Seahawks,WR,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Alvie Bregel,Kansas City Chiefs,ILB,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lindon Dufault,Washington Commanders,TE,2840000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Toran Gore,Detroit Lions,RT,1422500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Louie Kalu,Carolina Panthers,TE,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Connor Stolfa,Philadelphia Eagles,QB,4182272.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Primo Yoho,Kansas City Chiefs,LT,2985000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
